date,sku,category,units_sold,unit_cost,is_promo_day,is_stockout_day
2024-10-04,WTR-SPARK-1L,Bottled Water,212,0.55,False,False
2024-10-05,WTR-SPARK-1L,Bottled Water,273,0.55,False,False
2024-10-06,WTR-SPARK-1L,Bottled Water,195,0.55,False,False
2024-10-07,WTR-SPARK-1L,Bottled Water,207,0.55,False,False
2024-10-08,WTR-SPARK-1L,Bottled Water,175,0.55,False,False
2024-10-09,WTR-SPARK-1L,Bottled Water,234,0.55,False,False
2024-10-10,WTR-SPARK-1L,Bottled Water,234,0.55,False,False
2024-10-11,WTR-SPARK-1L,Bottled Water,279,0.55,False,False
2024-10-12,WTR-SPARK-1L,Bottled Water,311,0.55,False,False
2024-10-13,WTR-SPARK-1L,Bottled Water,187,0.55,False,False
2024-10-14,WTR-SPARK-1L,Bottled Water,181,0.55,False,False
2024-10-15,WTR-SPARK-1L,Bottled Water,199,0.55,False,False
2024-10-16,WTR-SPARK-1L,Bottled Water,218,0.55,False,False
2024-10-17,WTR-SPARK-1L,Bottled Water,250,0.55,False,False
2024-10-18,WTR-SPARK-1L,Bottled Water,273,0.55,False,False
2024-10-19,WTR-SPARK-1L,Bottled Water,273,0.55,False,False
2024-10-20,WTR-SPARK-1L,Bottled Water,193,0.55,False,False
2024-10-21,WTR-SPARK-1L,Bottled Water,191,0.55,False,False
2024-10-22,WTR-SPARK-1L,Bottled Water,295,0.55,True,False
2024-10-23,WTR-SPARK-1L,Bottled Water,186,0.55,False,False
2024-10-24,WTR-SPARK-1L,Bottled Water,223,0.55,False,False
2024-10-25,WTR-SPARK-1L,Bottled Water,276,0.55,False,False
2024-10-26,WTR-SPARK-1L,Bottled Water,203,0.55,False,False
2024-10-27,WTR-SPARK-1L,Bottled Water,167,0.55,False,False
2024-10-28,WTR-SPARK-1L,Bottled Water,192,0.55,False,False
2024-10-29,WTR-SPARK-1L,Bottled Water,171,0.55,False,False
2024-10-30,WTR-SPARK-1L,Bottled Water,228,0.55,False,False
2024-10-31,WTR-SPARK-1L,Bottled Water,251,0.55,False,False
2024-11-01,WTR-SPARK-1L,Bottled Water,204,0.55,False,False
2024-11-02,WTR-SPARK-1L,Bottled Water,264,0.55,False,False
2024-11-03,WTR-SPARK-1L,Bottled Water,149,0.55,False,False
2024-11-04,WTR-SPARK-1L,Bottled Water,0,0.55,False,True
2024-11-05,WTR-SPARK-1L,Bottled Water,150,0.55,False,False
2024-11-06,WTR-SPARK-1L,Bottled Water,152,0.55,False,False
2024-11-07,WTR-SPARK-1L,Bottled Water,186,0.55,False,False
2024-11-08,WTR-SPARK-1L,Bottled Water,212,0.55,False,False
2024-11-09,WTR-SPARK-1L,Bottled Water,222,0.55,False,False
2024-11-10,WTR-SPARK-1L,Bottled Water,148,0.55,False,False
2024-11-11,WTR-SPARK-1L,Bottled Water,186,0.55,False,False
2024-11-12,WTR-SPARK-1L,Bottled Water,184,0.55,False,False
2024-11-13,WTR-SPARK-1L,Bottled Water,189,0.55,False,False
2024-11-14,WTR-SPARK-1L,Bottled Water,200,0.55,False,False
2024-11-15,WTR-SPARK-1L,Bottled Water,243,0.55,False,False
2024-11-16,WTR-SPARK-1L,Bottled Water,220,0.55,False,False
2024-11-17,WTR-SPARK-1L,Bottled Water,192,0.55,False,False
2024-11-18,WTR-SPARK-1L,Bottled Water,170,0.55,False,False
2024-11-19,WTR-SPARK-1L,Bottled Water,143,0.55,False,False
2024-11-20,WTR-SPARK-1L,Bottled Water,153,0.55,False,False
2024-11-21,WTR-SPARK-1L,Bottled Water,230,0.55,False,False
2024-11-22,WTR-SPARK-1L,Bottled Water,181,0.55,False,False
2024-11-23,WTR-SPARK-1L,Bottled Water,268,0.55,False,False
2024-11-24,WTR-SPARK-1L,Bottled Water,162,0.55,False,False
2024-11-25,WTR-SPARK-1L,Bottled Water,173,0.55,False,False
2024-11-26,WTR-SPARK-1L,Bottled Water,189,0.55,False,False
2024-11-27,WTR-SPARK-1L,Bottled Water,186,0.55,False,False
2024-11-28,WTR-SPARK-1L,Bottled Water,159,0.55,False,False
2024-11-29,WTR-SPARK-1L,Bottled Water,204,0.55,False,False
2024-11-30,WTR-SPARK-1L,Bottled Water,197,0.55,False,False
2024-12-01,WTR-SPARK-1L,Bottled Water,136,0.55,False,False
2024-12-02,WTR-SPARK-1L,Bottled Water,167,0.55,False,False
2024-12-03,WTR-SPARK-1L,Bottled Water,0,0.55,False,True
2024-12-04,WTR-SPARK-1L,Bottled Water,126,0.55,False,False
2024-12-05,WTR-SPARK-1L,Bottled Water,150,0.55,False,False
2024-12-06,WTR-SPARK-1L,Bottled Water,175,0.55,False,False
2024-12-07,WTR-SPARK-1L,Bottled Water,171,0.55,False,False
2024-12-08,WTR-SPARK-1L,Bottled Water,138,0.55,False,False
2024-12-09,WTR-SPARK-1L,Bottled Water,128,0.55,False,False
2024-12-10,WTR-SPARK-1L,Bottled Water,116,0.55,False,False
2024-12-11,WTR-SPARK-1L,Bottled Water,0,0.55,False,True
2024-12-12,WTR-SPARK-1L,Bottled Water,198,0.55,False,False
2024-12-13,WTR-SPARK-1L,Bottled Water,216,0.55,False,False
2024-12-14,WTR-SPARK-1L,Bottled Water,198,0.55,False,False
2024-12-15,WTR-SPARK-1L,Bottled Water,111,0.55,False,False
2024-12-16,WTR-SPARK-1L,Bottled Water,144,0.55,False,False
2024-12-17,WTR-SPARK-1L,Bottled Water,139,0.55,False,False
2024-12-18,WTR-SPARK-1L,Bottled Water,156,0.55,False,False
2024-12-19,WTR-SPARK-1L,Bottled Water,168,0.55,False,False
2024-12-20,WTR-SPARK-1L,Bottled Water,192,0.55,False,False
2024-12-21,WTR-SPARK-1L,Bottled Water,166,0.55,False,False
2024-12-22,WTR-SPARK-1L,Bottled Water,124,0.55,False,False
2024-12-23,WTR-SPARK-1L,Bottled Water,127,0.55,False,False
2024-12-24,WTR-SPARK-1L,Bottled Water,134,0.55,False,False
2024-12-25,WTR-SPARK-1L,Bottled Water,148,0.55,False,False
2024-12-26,WTR-SPARK-1L,Bottled Water,167,0.55,False,False
2024-12-27,WTR-SPARK-1L,Bottled Water,189,0.55,False,False
2024-12-28,WTR-SPARK-1L,Bottled Water,211,0.55,False,False
2024-12-29,WTR-SPARK-1L,Bottled Water,0,0.55,False,True
2024-12-30,WTR-SPARK-1L,Bottled Water,176,0.55,False,False
2024-12-31,WTR-SPARK-1L,Bottled Water,146,0.55,False,False
2022-01-01,WTR-STILL-1L,Bottled Water,379,0.45,False,False
2022-01-02,WTR-STILL-1L,Bottled Water,322,0.45,False,False
2022-01-03,WTR-STILL-1L,Bottled Water,345,0.45,False,False
2022-01-04,WTR-STILL-1L,Bottled Water,298,0.45,False,False
2022-01-05,WTR-STILL-1L,Bottled Water,338,0.45,False,False
2022-01-06,WTR-STILL-1L,Bottled Water,295,0.45,False,False
2022-01-07,WTR-STILL-1L,Bottled Water,398,0.45,False,False
2022-01-08,WTR-STILL-1L,Bottled Water,397,0.45,False,False
2022-01-09,WTR-STILL-1L,Bottled Water,275,0.45,False,False
2022-01-10,WTR-STILL-1L,Bottled Water,302,0.45,False,False
2022-01-11,WTR-STILL-1L,Bottled Water,211,0.45,False,False
2022-01-12,WTR-STILL-1L,Bottled Water,288,0.45,False,False
2022-01-13,WTR-STILL-1L,Bottled Water,416,0.45,False,False
2022-01-14,WTR-STILL-1L,Bottled Water,526,0.45,False,False
2022-01-15,WTR-STILL-1L,Bottled Water,384,0.45,False,False
2022-01-16,WTR-STILL-1L,Bottled Water,314,0.45,False,False
2022-01-17,WTR-STILL-1L,Bottled Water,325,0.45,False,False
2022-01-18,WTR-STILL-1L,Bottled Water,252,0.45,False,False
2022-01-19,WTR-STILL-1L,Bottled Water,336,0.45,False,False
2022-01-20,WTR-STILL-1L,Bottled Water,370,0.45,False,False
2022-01-21,WTR-STILL-1L,Bottled Water,417,0.45,False,False
2022-01-22,WTR-STILL-1L,Bottled Water,476,0.45,False,False
2022-01-23,WTR-STILL-1L,Bottled Water,205,0.45,False,False
2022-01-24,WTR-STILL-1L,Bottled Water,305,0.45,False,False
2022-01-25,WTR-STILL-1L,Bottled Water,264,0.45,False,False
2022-01-26,WTR-STILL-1L,Bottled Water,462,0.45,True,False
2022-01-27,WTR-STILL-1L,Bottled Water,322,0.45,False,False
2022-01-28,WTR-STILL-1L,Bottled Water,329,0.45,False,False
2022-01-29,WTR-STILL-1L,Bottled Water,362,0.45,False,False
2022-01-30,WTR-STILL-1L,Bottled Water,270,0.45,False,False
2022-01-31,WTR-STILL-1L,Bottled Water,304,0.45,False,False
2022-02-01,WTR-STILL-1L,Bottled Water,353,0.45,False,False
2022-02-02,WTR-STILL-1L,Bottled Water,322,0.45,False,False
2022-02-03,WTR-STILL-1L,Bottled Water,629,0.45,True,False
2022-02-04,WTR-STILL-1L,Bottled Water,426,0.45,False,False
2022-02-05,WTR-STILL-1L,Bottled Water,474,0.45,False,False
2022-02-06,WTR-STILL-1L,Bottled Water,217,0.45,False,False
2022-02-07,WTR-STILL-1L,Bottled Water,313,0.45,False,False
2022-02-08,WTR-STILL-1L,Bottled Water,341,0.45,False,False
2022-02-09,WTR-STILL-1L,Bottled Water,361,0.45,False,False
2022-02-10,WTR-STILL-1L,Bottled Water,379,0.45,False,False
2022-02-11,WTR-STILL-1L,Bottled Water,357,0.45,False,False
2022-02-12,WTR-STILL-1L,Bottled Water,371,0.45,False,False
2022-02-13,WTR-STILL-1L,Bottled Water,314,0.45,False,False
2022-02-14,WTR-STILL-1L,Bottled Water,315,0.45,False,False
2022-02-15,WTR-STILL-1L,Bottled Water,325,0.45,False,False
2022-02-16,WTR-STILL-1L,Bottled Water,348,0.45,False,False
2022-02-17,WTR-STILL-1L,Bottled Water,353,0.45,False,False
2022-02-18,WTR-STILL-1L,Bottled Water,441,0.45,False,False
2022-02-19,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2022-02-20,WTR-STILL-1L,Bottled Water,308,0.45,False,False
2022-02-21,WTR-STILL-1L,Bottled Water,407,0.45,False,False
2022-02-22,WTR-STILL-1L,Bottled Water,315,0.45,False,False
2022-02-23,WTR-STILL-1L,Bottled Water,325,0.45,False,False
2022-02-24,WTR-STILL-1L,Bottled Water,465,0.45,False,False
2022-02-25,WTR-STILL-1L,Bottled Water,448,0.45,False,False
2022-02-26,WTR-STILL-1L,Bottled Water,457,0.45,False,False
2022-02-27,WTR-STILL-1L,Bottled Water,355,0.45,False,False
2022-02-28,WTR-STILL-1L,Bottled Water,370,0.45,False,False
2022-03-01,WTR-STILL-1L,Bottled Water,408,0.45,False,False
2022-03-02,WTR-STILL-1L,Bottled Water,421,0.45,False,False
2022-03-03,WTR-STILL-1L,Bottled Water,465,0.45,False,False
2022-03-04,WTR-STILL-1L,Bottled Water,516,0.45,False,False
2022-03-05,WTR-STILL-1L,Bottled Water,530,0.45,False,False
2022-03-06,WTR-STILL-1L,Bottled Water,543,0.45,True,False
2022-03-07,WTR-STILL-1L,Bottled Water,370,0.45,False,False
2022-03-08,WTR-STILL-1L,Bottled Water,459,0.45,False,False
2022-03-09,WTR-STILL-1L,Bottled Water,350,0.45,False,False
2022-03-10,WTR-STILL-1L,Bottled Water,433,0.45,False,False
2022-03-11,WTR-STILL-1L,Bottled Water,483,0.45,False,False
2022-03-12,WTR-STILL-1L,Bottled Water,536,0.45,False,False
2022-03-13,WTR-STILL-1L,Bottled Water,325,0.45,False,False
2022-03-14,WTR-STILL-1L,Bottled Water,360,0.45,False,False
2022-03-15,WTR-STILL-1L,Bottled Water,321,0.45,False,False
2022-03-16,WTR-STILL-1L,Bottled Water,388,0.45,False,False
2022-03-17,WTR-STILL-1L,Bottled Water,429,0.45,False,False
2022-03-18,WTR-STILL-1L,Bottled Water,576,0.45,False,False
2022-03-19,WTR-STILL-1L,Bottled Water,626,0.45,False,False
2022-03-20,WTR-STILL-1L,Bottled Water,362,0.45,False,False
2022-03-21,WTR-STILL-1L,Bottled Water,387,0.45,False,False
2022-03-22,WTR-STILL-1L,Bottled Water,587,0.45,True,False
2022-03-23,WTR-STILL-1L,Bottled Water,420,0.45,False,False
2022-03-24,WTR-STILL-1L,Bottled Water,492,0.45,False,False
2022-03-25,WTR-STILL-1L,Bottled Water,454,0.45,False,False
2022-03-26,WTR-STILL-1L,Bottled Water,575,0.45,False,False
2022-03-27,WTR-STILL-1L,Bottled Water,370,0.45,False,False
2022-03-28,WTR-STILL-1L,Bottled Water,356,0.45,False,False
2022-03-29,WTR-STILL-1L,Bottled Water,403,0.45,False,False
2022-03-30,WTR-STILL-1L,Bottled Water,391,0.45,False,False
2022-03-31,WTR-STILL-1L,Bottled Water,441,0.45,False,False
2022-04-01,WTR-STILL-1L,Bottled Water,568,0.45,False,False
2022-04-02,WTR-STILL-1L,Bottled Water,637,0.45,False,False
2022-04-03,WTR-STILL-1L,Bottled Water,551,0.45,False,False
2022-04-04,WTR-STILL-1L,Bottled Water,450,0.45,False,False
2022-04-05,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2022-04-06,WTR-STILL-1L,Bottled Water,425,0.45,False,False
2022-04-07,WTR-STILL-1L,Bottled Water,468,0.45,False,False
2022-04-08,WTR-STILL-1L,Bottled Water,680,0.45,False,False
2022-04-09,WTR-STILL-1L,Bottled Water,583,0.45,False,False
2022-04-10,WTR-STILL-1L,Bottled Water,464,0.45,False,False
2022-04-11,WTR-STILL-1L,Bottled Water,530,0.45,False,False
2022-04-12,WTR-STILL-1L,Bottled Water,469,0.45,False,False
2022-04-13,WTR-STILL-1L,Bottled Water,472,0.45,False,False
2022-04-14,WTR-STILL-1L,Bottled Water,603,0.45,False,False
2022-04-15,WTR-STILL-1L,Bottled Water,552,0.45,False,False
2022-04-16,WTR-STILL-1L,Bottled Water,718,0.45,False,False
2022-04-17,WTR-STILL-1L,Bottled Water,402,0.45,False,False
2022-04-18,WTR-STILL-1L,Bottled Water,454,0.45,False,False
2022-04-19,WTR-STILL-1L,Bottled Water,458,0.45,False,False
2022-04-20,WTR-STILL-1L,Bottled Water,474,0.45,False,False
2022-04-21,WTR-STILL-1L,Bottled Water,578,0.45,False,False
2022-04-22,WTR-STILL-1L,Bottled Water,670,0.45,False,False
2022-04-23,WTR-STILL-1L,Bottled Water,584,0.45,False,False
2022-04-24,WTR-STILL-1L,Bottled Water,340,0.45,False,False
2022-04-25,WTR-STILL-1L,Bottled Water,439,0.45,False,False
2022-04-26,WTR-STILL-1L,Bottled Water,411,0.45,False,False
2022-04-27,WTR-STILL-1L,Bottled Water,508,0.45,False,False
2022-04-28,WTR-STILL-1L,Bottled Water,571,0.45,False,False
2022-04-29,WTR-STILL-1L,Bottled Water,637,0.45,False,False
2022-04-30,WTR-STILL-1L,Bottled Water,580,0.45,False,False
2022-05-01,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2022-05-02,WTR-STILL-1L,Bottled Water,627,0.45,False,False
2022-05-03,WTR-STILL-1L,Bottled Water,548,0.45,False,False
2022-05-04,WTR-STILL-1L,Bottled Water,592,0.45,False,False
2022-05-05,WTR-STILL-1L,Bottled Water,554,0.45,False,False
2022-05-06,WTR-STILL-1L,Bottled Water,686,0.45,False,False
2022-05-07,WTR-STILL-1L,Bottled Water,745,0.45,False,False
2022-05-08,WTR-STILL-1L,Bottled Water,464,0.45,False,False
2022-05-09,WTR-STILL-1L,Bottled Water,552,0.45,False,False
2022-05-10,WTR-STILL-1L,Bottled Water,649,0.45,False,False
2022-05-11,WTR-STILL-1L,Bottled Water,498,0.45,False,False
2022-05-12,WTR-STILL-1L,Bottled Water,682,0.45,False,False
2022-05-13,WTR-STILL-1L,Bottled Water,637,0.45,False,False
2022-05-14,WTR-STILL-1L,Bottled Water,759,0.45,False,False
2022-05-15,WTR-STILL-1L,Bottled Water,581,0.45,False,False
2022-05-16,WTR-STILL-1L,Bottled Water,599,0.45,False,False
2022-05-17,WTR-STILL-1L,Bottled Water,627,0.45,False,False
2022-05-18,WTR-STILL-1L,Bottled Water,535,0.45,False,False
2022-05-19,WTR-STILL-1L,Bottled Water,706,0.45,False,False
2022-05-20,WTR-STILL-1L,Bottled Water,857,0.45,False,False
2022-05-21,WTR-STILL-1L,Bottled Water,779,0.45,False,False
2022-05-22,WTR-STILL-1L,Bottled Water,757,0.45,True,False
2022-05-23,WTR-STILL-1L,Bottled Water,625,0.45,False,False
2022-05-24,WTR-STILL-1L,Bottled Water,586,0.45,False,False
2022-05-25,WTR-STILL-1L,Bottled Water,593,0.45,False,False
2022-05-26,WTR-STILL-1L,Bottled Water,565,0.45,False,False
2022-05-27,WTR-STILL-1L,Bottled Water,756,0.45,False,False
2022-05-28,WTR-STILL-1L,Bottled Water,860,0.45,False,False
2022-05-29,WTR-STILL-1L,Bottled Water,461,0.45,False,False
2022-05-30,WTR-STILL-1L,Bottled Water,560,0.45,False,False
2022-05-31,WTR-STILL-1L,Bottled Water,555,0.45,False,False
2022-06-01,WTR-STILL-1L,Bottled Water,609,0.45,False,False
2022-06-02,WTR-STILL-1L,Bottled Water,678,0.45,False,False
2022-06-03,WTR-STILL-1L,Bottled Water,839,0.45,False,False
2022-06-04,WTR-STILL-1L,Bottled Water,722,0.45,False,False
2022-06-05,WTR-STILL-1L,Bottled Water,602,0.45,False,False
2022-06-06,WTR-STILL-1L,Bottled Water,665,0.45,False,False
2022-06-07,WTR-STILL-1L,Bottled Water,598,0.45,False,False
2022-06-08,WTR-STILL-1L,Bottled Water,651,0.45,False,False
2022-06-09,WTR-STILL-1L,Bottled Water,662,0.45,False,False
2022-06-10,WTR-STILL-1L,Bottled Water,881,0.45,False,False
2022-06-11,WTR-STILL-1L,Bottled Water,766,0.45,False,False
2022-06-12,WTR-STILL-1L,Bottled Water,627,0.45,False,False
2022-06-13,WTR-STILL-1L,Bottled Water,682,0.45,False,False
2022-06-14,WTR-STILL-1L,Bottled Water,598,0.45,False,False
2022-06-15,WTR-STILL-1L,Bottled Water,618,0.45,False,False
2022-06-16,WTR-STILL-1L,Bottled Water,691,0.45,False,False
2022-06-17,WTR-STILL-1L,Bottled Water,761,0.45,False,False
2022-06-18,WTR-STILL-1L,Bottled Water,823,0.45,False,False
2022-06-19,WTR-STILL-1L,Bottled Water,602,0.45,False,False
2022-06-20,WTR-STILL-1L,Bottled Water,643,0.45,False,False
2022-06-21,WTR-STILL-1L,Bottled Water,588,0.45,False,False
2022-06-22,WTR-STILL-1L,Bottled Water,571,0.45,False,False
2022-06-23,WTR-STILL-1L,Bottled Water,789,0.45,False,False
2022-06-24,WTR-STILL-1L,Bottled Water,798,0.45,False,False
2022-06-25,WTR-STILL-1L,Bottled Water,816,0.45,False,False
2022-06-26,WTR-STILL-1L,Bottled Water,665,0.45,False,False
2022-06-27,WTR-STILL-1L,Bottled Water,556,0.45,False,False
2022-06-28,WTR-STILL-1L,Bottled Water,537,0.45,False,False
2022-06-29,WTR-STILL-1L,Bottled Water,652,0.45,False,False
2022-06-30,WTR-STILL-1L,Bottled Water,870,0.45,False,False
2022-07-01,WTR-STILL-1L,Bottled Water,821,0.45,False,False
2022-07-02,WTR-STILL-1L,Bottled Water,857,0.45,False,False
2022-07-03,WTR-STILL-1L,Bottled Water,592,0.45,False,False
2022-07-04,WTR-STILL-1L,Bottled Water,679,0.45,False,False
2022-07-05,WTR-STILL-1L,Bottled Water,651,0.45,False,False
2022-07-06,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2022-07-07,WTR-STILL-1L,Bottled Water,840,0.45,False,False
2022-07-08,WTR-STILL-1L,Bottled Water,926,0.45,False,False
2022-07-09,WTR-STILL-1L,Bottled Water,875,0.45,False,False
2022-07-10,WTR-STILL-1L,Bottled Water,505,0.45,False,False
2022-07-11,WTR-STILL-1L,Bottled Water,715,0.45,False,False
2022-07-12,WTR-STILL-1L,Bottled Water,703,0.45,False,False
2022-07-13,WTR-STILL-1L,Bottled Water,715,0.45,False,False
2022-07-14,WTR-STILL-1L,Bottled Water,660,0.45,False,False
2022-07-15,WTR-STILL-1L,Bottled Water,793,0.45,False,False
2022-07-16,WTR-STILL-1L,Bottled Water,902,0.45,False,False
2022-07-17,WTR-STILL-1L,Bottled Water,644,0.45,False,False
2022-07-18,WTR-STILL-1L,Bottled Water,587,0.45,False,False
2022-07-19,WTR-STILL-1L,Bottled Water,605,0.45,False,False
2022-07-20,WTR-STILL-1L,Bottled Water,696,0.45,False,False
2022-07-21,WTR-STILL-1L,Bottled Water,721,0.45,False,False
2022-07-22,WTR-STILL-1L,Bottled Water,1182,0.45,True,False
2022-07-23,WTR-STILL-1L,Bottled Water,887,0.45,False,False
2022-07-24,WTR-STILL-1L,Bottled Water,597,0.45,False,False
2022-07-25,WTR-STILL-1L,Bottled Water,742,0.45,False,False
2022-07-26,WTR-STILL-1L,Bottled Water,642,0.45,False,False
2022-07-27,WTR-STILL-1L,Bottled Water,722,0.45,False,False
2022-07-28,WTR-STILL-1L,Bottled Water,785,0.45,False,False
2022-07-29,WTR-STILL-1L,Bottled Water,893,0.45,False,False
2022-07-30,WTR-STILL-1L,Bottled Water,1041,0.45,False,False
2022-07-31,WTR-STILL-1L,Bottled Water,677,0.45,False,False
2022-08-01,WTR-STILL-1L,Bottled Water,565,0.45,False,False
2022-08-02,WTR-STILL-1L,Bottled Water,533,0.45,False,False
2022-08-03,WTR-STILL-1L,Bottled Water,685,0.45,False,False
2022-08-04,WTR-STILL-1L,Bottled Water,704,0.45,False,False
2022-08-05,WTR-STILL-1L,Bottled Water,954,0.45,False,False
2022-08-06,WTR-STILL-1L,Bottled Water,849,0.45,False,False
2022-08-07,WTR-STILL-1L,Bottled Water,558,0.45,False,False
2022-08-08,WTR-STILL-1L,Bottled Water,735,0.45,False,False
2022-08-09,WTR-STILL-1L,Bottled Water,538,0.45,False,False
2022-08-10,WTR-STILL-1L,Bottled Water,566,0.45,False,False
2022-08-11,WTR-STILL-1L,Bottled Water,568,0.45,False,False
2022-08-12,WTR-STILL-1L,Bottled Water,726,0.45,False,False
2022-08-13,WTR-STILL-1L,Bottled Water,905,0.45,False,False
2022-08-14,WTR-STILL-1L,Bottled Water,658,0.45,False,False
2022-08-15,WTR-STILL-1L,Bottled Water,695,0.45,False,False
2022-08-16,WTR-STILL-1L,Bottled Water,545,0.45,False,False
2022-08-17,WTR-STILL-1L,Bottled Water,584,0.45,False,False
2022-08-18,WTR-STILL-1L,Bottled Water,818,0.45,False,False
2022-08-19,WTR-STILL-1L,Bottled Water,868,0.45,False,False
2022-08-20,WTR-STILL-1L,Bottled Water,922,0.45,False,False
2022-08-21,WTR-STILL-1L,Bottled Water,519,0.45,False,False
2022-08-22,WTR-STILL-1L,Bottled Water,646,0.45,False,False
2022-08-23,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2022-08-24,WTR-STILL-1L,Bottled Water,608,0.45,False,False
2022-08-25,WTR-STILL-1L,Bottled Water,718,0.45,False,False
2022-08-26,WTR-STILL-1L,Bottled Water,920,0.45,False,False
2022-08-27,WTR-STILL-1L,Bottled Water,949,0.45,False,False
2022-08-28,WTR-STILL-1L,Bottled Water,495,0.45,False,False
2022-08-29,WTR-STILL-1L,Bottled Water,561,0.45,False,False
2022-08-30,WTR-STILL-1L,Bottled Water,608,0.45,False,False
2022-08-31,WTR-STILL-1L,Bottled Water,610,0.45,False,False
2022-09-01,WTR-STILL-1L,Bottled Water,790,0.45,False,False
2022-09-02,WTR-STILL-1L,Bottled Water,733,0.45,False,False
2022-09-03,WTR-STILL-1L,Bottled Water,672,0.45,False,False
2022-09-04,WTR-STILL-1L,Bottled Water,573,0.45,False,False
2022-09-05,WTR-STILL-1L,Bottled Water,663,0.45,False,False
2022-09-06,WTR-STILL-1L,Bottled Water,607,0.45,False,False
2022-09-07,WTR-STILL-1L,Bottled Water,545,0.45,False,False
2022-09-08,WTR-STILL-1L,Bottled Water,703,0.45,False,False
2022-09-09,WTR-STILL-1L,Bottled Water,710,0.45,False,False
2022-09-10,WTR-STILL-1L,Bottled Water,709,0.45,False,False
2022-09-11,WTR-STILL-1L,Bottled Water,591,0.45,False,False
2022-09-12,WTR-STILL-1L,Bottled Water,552,0.45,False,False
2022-09-13,WTR-STILL-1L,Bottled Water,599,0.45,False,False
2022-09-14,WTR-STILL-1L,Bottled Water,621,0.45,False,False
2022-09-15,WTR-STILL-1L,Bottled Water,641,0.45,False,False
2022-09-16,WTR-STILL-1L,Bottled Water,814,0.45,False,False
2022-09-17,WTR-STILL-1L,Bottled Water,779,0.45,False,False
2022-09-18,WTR-STILL-1L,Bottled Water,555,0.45,False,False
2022-09-19,WTR-STILL-1L,Bottled Water,559,0.45,False,False
2022-09-20,WTR-STILL-1L,Bottled Water,600,0.45,False,False
2022-09-21,WTR-STILL-1L,Bottled Water,585,0.45,False,False
2022-09-22,WTR-STILL-1L,Bottled Water,669,0.45,False,False
2022-09-23,WTR-STILL-1L,Bottled Water,703,0.45,False,False
2022-09-24,WTR-STILL-1L,Bottled Water,749,0.45,False,False
2022-09-25,WTR-STILL-1L,Bottled Water,506,0.45,False,False
2022-09-26,WTR-STILL-1L,Bottled Water,494,0.45,False,False
2022-09-27,WTR-STILL-1L,Bottled Water,557,0.45,False,False
2022-09-28,WTR-STILL-1L,Bottled Water,662,0.45,False,False
2022-09-29,WTR-STILL-1L,Bottled Water,694,0.45,False,False
2022-09-30,WTR-STILL-1L,Bottled Water,795,0.45,False,False
2022-10-01,WTR-STILL-1L,Bottled Water,595,0.45,False,False
2022-10-02,WTR-STILL-1L,Bottled Water,488,0.45,False,False
2022-10-03,WTR-STILL-1L,Bottled Water,429,0.45,False,False
2022-10-04,WTR-STILL-1L,Bottled Water,421,0.45,False,False
2022-10-05,WTR-STILL-1L,Bottled Water,580,0.45,False,False
2022-10-06,WTR-STILL-1L,Bottled Water,611,0.45,False,False
2022-10-07,WTR-STILL-1L,Bottled Water,636,0.45,False,False
2022-10-08,WTR-STILL-1L,Bottled Water,0,0.45,False,True
2022-10-09,WTR-STILL-1L,Bottled Water,493,0.45,False,False
2022-10-10,WTR-STILL-1L,Bottled Water,458,0.45,False,False
2022-10-11,WTR-STILL-1L,Bottled Water,479,0.45,False,False
2022-10-12,WTR-STILL-1L,Bottled Water,482,0.45,False,False
2022-10-13,WTR-STILL-1L,Bottled Water,442,0.45,False,False
2022-10-14,WTR-STILL-1L,Bottled Water,637,0.45,False,False
2022-10-15,WTR-STILL-1L,Bottled Water,695,0.45,False,False
2022-10-16,WTR-STILL-1L,Bottled Water,453,0.45,False,False
2022-10-17,WTR-STILL-1L,Bottled Water,487,0.45,False,False
2022-10-18,WTR-STILL-1L,Bottled Water,531,0.45,False,False
2022-10-19,WTR-STILL-1L,Bottled Water,561,0.45,False,False
2022-10-20,WTR-STILL-1L,Bottled Water,564,0.45,False,False
2022-10-21,WTR-STILL-1L,Bottled Water,550,0.45,False,False
2022-10-22,WTR-STILL-1L,Bottled Water,581,0.45,False,False
2022-10-23,WTR-STILL-1L,Bottled Water,505,0.45,False,False
2022-10-24,WTR-STILL-1L,Bottled Water,363,0.45,False,False
2022-10-25,WTR-STILL-1L,Bottled Water,553,0.45,False,False
2022-10-26,WTR-STILL-1L,Bottled Water,492,0.45,False,False
2022-10-27,WTR-STILL-1L,Bottled Water,599,0.45,False,False
2022-10-28,WTR-STILL-1L,Bottled Water,594,0.45,False,False
2022-10-29,WTR-STILL-1L,Bottled Water,677,0.45,False,False
2022-10-30,WTR-STILL-1L,Bottled Water,484,0.45,False,False
2022-10-31,WTR-STILL-1L,Bottled Water,509,0.45,False,False
2022-11-01,WTR-STILL-1L,Bottled Water,382,0.45,False,False
2022-11-02,WTR-STILL-1L,Bottled Water,413,0.45,False,False
2022-11-03,WTR-STILL-1L,Bottled Water,542,0.45,False,False
